V1,AGO_A01,AGO_A02,AGO_A03,AGO_B05,AGO_B06,AGO_B07,AGO_B08,AGO_B09,AGO_C10T12,AGO_C13T15,AGO_C16,AGO_C17_18,AGO_C19,AGO_C20,AGO_C21,AGO_C22,AGO_C23,AGO_C24A,AGO_C24B,AGO_C25,AGO_C26,AGO_C27,AGO_C28,AGO_C29,AGO_C301,AGO_C302T309,AGO_C31T33,AGO_D,AGO_E,AGO_F,AGO_G,AGO_H49,AGO_H50,AGO_H51,AGO_H52,AGO_H53,AGO_I,AGO_J58T60,AGO_J61,AGO_J62_63,AGO_K,AGO_L,AGO_M,AGO_N,AGO_O,AGO_P,AGO_Q,AGO_R,AGO_S,AGO_T,ARE_A01,ARE_A02,ARE_A03,ARE_B05,ARE_B06,ARE_B07,ARE_B08,ARE_B09,ARE_C10T12,ARE_C13T15,ARE_C16,ARE_C17_18,ARE_C19,ARE_C20,ARE_C21,ARE_C22,ARE_C23,ARE_C24A,ARE_C24B,ARE_C25,ARE_C26,ARE_C27,ARE_C28,ARE_C29,ARE_C301,ARE_C302T309,ARE_C31T33,ARE_D,ARE_E,ARE_F,ARE_G,ARE_H49,ARE_H50,ARE_H51,ARE_H52,ARE_H53,ARE_I,ARE_J58T60,ARE_J61,ARE_J62_63,ARE_K,ARE_L,ARE_M,ARE_N,ARE_O,ARE_P,ARE_Q,ARE_R,ARE_S,ARE_T
ARE_D,2.5253526040409077e-08,0.0,1.0588850194877197e-07,0.0,4.847849167297487e-07,0.0,1.1606251455580171e-07,5.023211086347424e-08,3.077798402788831e-08,2.4651258643963843e-07,0.0,0.0,1.1001339501094972e-07,9.49146261920328e-08,0.0,4.2552213693812995e-07,0.0,0.0,0.0,3.89428571984898e-07,1.2227459107097136e-07,2.506278226958532e-07,4.1938610597316537e-07,3.666780581316727e-07,0.0,0.0,0.0,2.2696008578672243e-07,0.0,1.4665924060317787e-07,2.5932385971409027e-07,5.189901844869238e-07,5.69660994742029e-07,8.347345860519885e-07,3.9413977221086e-07,0.0,0.0,5.088392695688611e-07,4.6430206600954625e-07,3.8630218797696256e-07,1.834548756828518e-07,1.5995934046844413e-07,5.104239237734769e-07,1.809812477486687e-07,1.3797218046856532e-07,7.852091595402262e-08,1.4901128035260435e-07,2.714429772951522e-07,2.959864824946687e-07,0.0,0.01337650269973961,0.005681607494942933,0.007602013793426174,0.021417987246259842,0.009834430799007202,0.020042684570763948,0.015808324771465043,0.011854264276992288,0.024881255083751695,0.019489388639935143,0.023248961416096663,0.04331016053344418,0.020647681609808184,0.024905784679776534,0.005164978544219903,0.019278472787041492,0.015049097154874408,0.010286960497990718,0.0015271757154595434,0.0019627878332594173,0.00046630854825816133,0.0010076961277411581,0.002370343176425497,0.0023818626245314723,0.0024859951940526164,0.001351896867676459,0.0028395115878640824,0.05968972331225097,0.02650952423766412,0.0011737786704333977,0.006685913306936442,0.006023252673977116,0.0017580576399434458,0.0010353205935954245,0.009051763977618185,0.00425352826918468,0.035828110219324166,0.0048032231754315275,0.005380916486537876,0.0018828304248842732,0.002564946566609963,0.00670892312178965,0.003976731676279812,0.003706368226114478,0.0072473512092206755,0.014022905305548861,0.005530069704839655,0.018853522828659486,0.014257439267936132,0.0
ARE_E,1.0101410416163631e-07,1.2193150229609212e-07,0.0,0.0,2.8657236456930953e-08,0.0,4.463942867530835e-08,0.0,0.0,1.643417242930923e-07,0.0,5.025244314815475e-07,0.0,1.898292523840656e-07,2.767353311594851e-07,8.510442738762599e-07,0.0,0.0,0.0,3.89428571984898e-07,1.2227459107097136e-07,2.506278226958532e-07,2.516316635838992e-07,3.666780581316727e-07,0.0,0.0,0.0,3.4916936274880376e-08,0.0,5.7034149123458054e-08,1.2485963615863606e-07,1.4828290985340678e-07,1.139321989484058e-07,1.3912243100866477e-07,1.9706988610543e-07,0.0,0.0,1.9081472608832287e-07,1.3929061980286385e-07,1.5452087519078502e-07,7.862351814979362e-08,1.0663956031229608e-07,1.856086995539916e-07,6.032708258288958e-08,6.271462748571151e-08,3.1408366381609045e-08,1.4901128035260435e-07,2.714429772951522e-07,9.866216083155626e-08,0.0,0.0016931566884801881,0.00032070174945081917,0.0009624240528749965,0.0007152597454345709,0.00034054739237927807,0.00043257578984632076,0.0005444003379799317,0.0005892946747475502,0.0027091384832048336,0.0013430286688765009,0.0009352307948649435,0.002990769364529244,0.00090392337884437,0.0012213834652848154,0.0004437823102086327,0.0008376332011731962,0.0006587282684111161,0.001030864891441186,0.00015229135722884528,0.00014850382315467373,3.5384560984561205e-05,5.755126510017511e-05,0.00014350353072673568,0.00013044924333896322,0.0001756809390661907,0.00010939099568563468,0.00019407088114291516,0.0007663398045069388,0.012946141939046994,0.0002178333126589546,0.0005871621073691245,0.0003767675831104937,0.00027206567237946915,0.00010237675491310158,0.0008323323982197028,0.0003940346017182378,0.0055305359568325165,0.0002996347976933604,0.00017036619700738973,0.0001208293610709301,0.0002747356888884506,0.0009890050108823866,0.0004337982606205187,0.0004882157893938916,0.001548816875800902,0.0024744502598412006,0.0009880574371602861,0.002412399357004534,0.0025271744306404136,0.0
ARE_F,3.28295838525318e-07,3.6579450688827634e-07,1.0588850194877197e-07,0.0,6.400116142047914e-07,0.0,7.231587445399952e-07,1.0046422172694848e-07,1.5388992013944154e-07,1.5612463807843767e-06,0.0,5.025244314815475e-07,6.600803700656983e-08,3.796585047681312e-07,8.302059934784552e-07,2.5531328216287794e-06,0.0,1.01275206765994e-06,0.0,5.452000007788572e-06,2.445491821419427e-06,5.2631842766129156e-06,5.2003877140672505e-06,6.380198211491104e-06,8.455444037643637e-06,7.439839597058287e-06,5.959225193458796e-07,5.761294485355262e-07,3.284852739230487e-07,1.8413882431287885e-06,1.9593358289509046e-06,1.5569705534607712e-06,1.5950507852776812e-06,1.808591603112642e-06,2.5619085193705897e-06,6.889177928176186e-07,9.250781660214347e-08,3.3074552521975967e-06,3.064393635663005e-06,2.4723340030525603e-06,8.910665390309944e-07,1.3152212438516518e-06,4.036989215299317e-06,1.1462145690749018e-06,1.2041208477256607e-06,6.124631444413764e-07,1.1424198160366335e-06,1.6286578637709127e-06,2.071905377462681e-06,0.0,0.010071627879687147,0.017904076212736902,0.0054646496637575665,0.011406158266458822,0.004786598917963465,0.008802848252038233,0.01017364705308567,0.012885007805146386,0.008016405470035551,0.005687604269803108,0.009110642996072917,0.00745257386173424,0.009141146490653475,0.005048319887137363,0.002222994462682156,0.005702276793572693,0.00597901258943586,0.0015296599119427158,0.00035530221819366663,0.0014264670533566395,0.00037105657201571494,0.000761823305994858,0.0015527058803996763,0.0011920231928290337,0.0022584046801131623,0.0008811088837839094,0.002220562478451118,0.012067271704260859,0.03225033846030496,0.08924301127827755,0.0069824983980294976,0.0073813628586603935,0.003020771881506244,0.001656532312397033,0.02314907492093734,0.005310373645916106,0.02030963922938442,0.003573869579038055,0.007609118347133406,0.0022486606693685714,0.0033163091258624467,0.05622053412738772,0.009423075056398618,0.006837558155827632,0.023973350386932848,0.01933329460000942,0.005774401663398796,0.019276948087066387,0.010362441815038866,0.0
ARE_G,1.2180617393490644e-05,6.828164128581158e-06,1.0641794445851583e-05,1.828364144316439e-06,1.7863010724820297e-06,1.821875256201208e-06,8.8743184206513e-06,6.027853303616909e-07,4.647475588211135e-06,5.23428391873499e-05,0.0,2.9146417025929755e-05,1.3861687771379665e-06,3.056250963383456e-05,5.866789020581084e-05,0.00010595501209759434,1.0113529424555345e-06,4.05100827063976e-05,2.009435415629389e-05,5.8803714369719594e-05,3.118002072309769e-05,5.764439922004623e-05,6.215302090522311e-05,7.685572098439859e-05,8.032671835761455e-05,6.695855637352457e-05,1.400417920462817e-05,1.2325678505032772e-05,6.405462841499449e-06,8.139587853476371e-06,1.6711982070463593e-05,5.219558426839919e-05,4.773759135938203e-05,6.573534865159409e-05,2.6013224965916758e-05,1.079304542080936e-05,2.4977110482578738e-06,2.0862410052323305e-05,1.4486224459497841e-05,1.2129888702476623e-05,8.59617131771077e-06,1.5356096684970638e-05,9.558848027030567e-06,9.531679048096553e-06,5.543973069736897e-06,2.5283734937195283e-06,2.319608930822208e-05,2.252976711549763e-05,1.2826080908102313e-05,0.0,0.015482565090741987,0.01659074141321665,0.013491527175497077,0.010846462997015563,0.004431817693613607,0.009314430294240667,0.014011493227130172,0.013308257935885323,0.03893852141100427,0.042027303116468746,0.029469972380181224,0.029814041531489092,0.027428431135986704,0.025102393024805315,0.03290540818345129,0.0248926623185357,0.019737287285647505,0.015304541899485392,0.008080918282620888,0.009962062549717682,0.022136626724624093,0.01226727730306654,0.016599736085861093,0.0319405327038071,0.01821231371204947,0.01478934562802797,0.017589641973353963,0.005392264349072817,0.00901365896989545,0.01054343928303619,0.030834462548739238,0.028450921820446666,0.01566311931626995,0.022203699342925435,0.012863936157171319,0.009213043239991,0.01802817444769897,0.019276098005055628,0.020278350989496013,0.01276272488898035,0.002677796988408694,0.0020061504848589,0.01083447941314316,0.01886765697188449,0.006810429914654282,0.007015159648970699,0.016074504244727256,0.015780423899168606,0.010875871684177084,0.0
ARE_H49,2.8873198106201043e-06,5.6088491056202375e-06,2.6472125487192995e-07,1.828364144316439e-06,3.534392496354818e-07,0.0,1.1249136026177704e-06,8.372018477245707e-08,3.077798402788831e-07,1.9721006915171075e-06,0.0,1.5075732944446424e-06,2.6403214802627933e-07,9.49146261920328e-07,1.3836766557974255e-06,5.9573099171338185e-06,0.0,2.53188016914985e-06,2.232706017365988e-06,3.115428575879184e-06,1.9563934571355417e-06,3.5087895177419443e-06,3.1873344053960567e-06,4.4734723092064065e-06,4.227722018821819e-06,3.7199197985291434e-06,5.959225193458796e-07,4.1900323529856446e-07,3.284852739230487e-07,3.666481015079446e-07,7.818134141009981e-06,8.97111604613111e-06,8.317050523233624e-06,7.234366412450568e-06,1.123298350800951e-05,9.185570570901582e-07,1.2334375546952464e-07,1.1448883565299374e-06,7.42883305615274e-07,6.180835007631401e-07,9.17274378414259e-07,7.997967023422206e-07,1.2064565471009452e-06,2.7147187162300306e-06,3.135731374285575e-07,6.595756940137899e-07,7.450564017630219e-07,5.428859545903044e-07,5.919729649893374e-07,0.0,0.0005118795949264615,0.0012622686599989257,0.0004267995078381379,0.0012292756651808832,0.0005426031354744093,0.0007446646793929116,0.0015839053777509419,0.0009333932738094251,0.0017122001683311495,0.0009381071715085528,0.001820368574349881,0.0017291011551073493,0.0016456071569949313,0.0012217016639066774,0.0004930314389279984,0.0009672679055742152,0.001772787633500564,0.0007854676891080985,0.0003730703734913293,0.0004554194434080677,0.0005684645299881518,0.0004408809348092085,0.0005503677752062858,0.0006480228005058167,0.0005992427796444464,0.000623660255610692,0.0006226758573419815,0.0003229726529201507,0.00042025021101017585,0.0006205293579710369,0.0010423896186584907,0.0022848668548475027,0.0013598887447507442,0.0009237207657551497,0.0024269442424997767,0.0015560700432203085,0.0005942346185586779,0.0005938626707104301,0.0005063900210718252,0.00033687621469338065,0.0001315786624148003,0.0001228894287245211,0.0004022568999147723,0.0005311914829916869,0.00031849925596749994,0.00047385792031537935,0.00030494428706998944,0.0005358622949555696,0.00047898913338262036,0.0
ARE_H50,2.8620662845796956e-07,3.6579450688827634e-07,2.1177700389754395e-07,5.485092432949316e-06,7.842530377046773e-06,0.0,8.007420715776812e-05,6.697614781796566e-08,9.233395208366491e-08,6.573668971723692e-07,0.0,5.025244314815475e-07,1.4147722598408134e-05,4.74573130960164e-07,5.534706623189702e-07,1.7020885477525198e-06,0.0,1.5191281014899098e-06,0.0,1.94714285992449e-06,6.113729553548568e-07,1.5037669361751188e-06,1.4259127603087622e-06,1.9067259022846978e-06,2.1138610094109094e-06,0.0,2.979612596729398e-07,2.9679395833648316e-07,1.6424263696152435e-07,3.096139523844866e-07,1.8056624306018137e-06,5.0490330805085005e-05,0.0005839025196105797,4.8623289637528336e-05,0.00017460391908941098,1.6074748499077769e-06,6.167187773476232e-08,4.4523436087275343e-07,3.2501144620668237e-07,2.3178131278617752e-07,1.834548756828518e-07,2.8437216083278956e-07,2.320108744424895e-07,2.7267841327466084e-05,2.5085850994284603e-07,7.1611075350068625e-06,3.973634142736117e-07,2.714429772951522e-07,2.959864824946687e-07,0.0,0.0004272147935293026,0.004921529164759345,0.002140646555384579,0.0019269537904083556,0.0015926381348739605,0.0009637627368250261,0.002695536751289939,0.0014987285199771162,0.0026559466977799174,0.001462071312121483,0.00377322253686696,0.002098242940421988,0.007040689509860779,0.0021964263354170735,0.0005355127841523803,0.0012039776171875482,0.0018637930964560546,0.0012363746861517456,0.0004447241960234924,0.0005327644954320434,0.0005883304072347256,0.0005528252391005244,0.0007276186303110457,0.0006189909711121436,0.000769174775565064,0.0006519499991641666,0.0006906745248654655,0.0002757866800782716,0.00031542709757694426,0.0005251551017353964,0.002711544645288648,0.0028570481715883863,0.09262511558944427,0.0008310446956632807,0.013244645352839682,0.0015448780711832576,0.0004855303141720099,0.0004881364000202931,0.0005413122758461342,0.0003640398009459902,0.00010346262640275861,7.81115588735681e-05,0.0005197776327467029,0.0010094511539929022,0.0004464029330085941,0.0003030937046330982,0.0002649675074309487,0.0006438794436294253,0.00038372500665711807,0.0
ARE_H51,9.427983055086056e-07,1.4631780275531054e-06,5.823867607182459e-07,1.828364144316439e-06,0.0001053535536278305,4.55468814050302e-05,3.664004305669309e-05,1.9490059015028007e-05,1.0156734729203142e-06,2.0707057260929627e-05,0.0,3.015146588889285e-06,2.2002679002189946e-08,7.3084262167865256e-06,2.1862091161599325e-05,0.0001221248533012433,5.056764712277672e-07,1.5191281014899098e-06,2.232706017365988e-06,4.283714291833878e-06,5.257807416051768e-06,6.766951212788036e-06,5.787528262429682e-06,6.086855764985766e-06,8.455444037643637e-06,1.1159759395587428e-05,3.873496375748217e-06,3.7710291176870806e-06,9.85455821769146e-07,6.762620538924312e-07,3.9849433109398536e-05,0.00012737501956407643,0.00019983707695550378,0.0014269787748558745,0.0005385919987261401,0.0005061249384566772,2.343531353920968e-06,6.92021406613651e-05,3.946567561081143e-05,4.674256474521247e-05,0.00022171832118241804,0.00011581056249915354,0.0002856053864387046,0.00013000486296612702,4.287171934923238e-05,1.2374896354353963e-05,3.2186436556162544e-05,3.2573157275418255e-06,1.0359526887313407e-05,0.0,0.0008947844392247406,0.0018714661272462708,0.0012288896892022584,0.0011681097014230105,0.0015654461377638282,0.0008921745565464211,0.0012491047445703553,0.0021619248219989402,0.0027381156657671946,0.002744939375149341,0.0027969889649342118,0.0024422293323778203,0.001839653493586403,0.0020147020052350474,0.0018779963725951412,0.002209221013029416,0.0015796734791124957,0.0015120199999201867,0.0013646884261253101,0.0013331269916433597,0.0021368264870564087,0.0016347396757039876,0.0018686032831928205,0.0017456121809619218,0.0018288402665446759,0.001520319526971564,0.0019377544464906048,0.0004949608394008104,0.0009296060544215814,0.0011238845497643208,0.002035704894912824,0.0014951474150021065,0.0015245540368365336,0.02314815750078346,0.008443022889565327,0.011648937360848089,0.001977339156983568,0.0021629788032028014,0.0019882207347270745,0.0021873763448287853,0.0017027920721520782,0.0003917495158768407,0.003349228080773793,0.008021300311988153,0.002600975013520099,0.002497192826412766,0.0012219392478410094,0.003884123799586077,0.0028013463488291536,0.0
ARE_H52,4.697155843516088e-06,1.560723229389979e-05,1.5883275292315795e-07,0.0,3.9761915583991704e-06,0.0,1.5534521179007305e-06,2.679045912718626e-07,1.1387854090318674e-06,5.75196035025823e-06,0.0,1.005048862963095e-06,2.6403214802627933e-07,8.542316357282952e-07,1.6604119869569104e-06,7.659398464886338e-06,2.528382356138836e-07,1.01275206765994e-06,0.0,1.557714287939592e-06,1.1004713196387422e-06,2.0050225815668255e-06,1.5097899815033954e-06,2.346739572042705e-06,2.1138610094109094e-06,3.7199197985291434e-06,1.489806298364699e-06,2.583853284341148e-06,1.6424263696152435e-07,1.8739791854850504e-07,7.837343315803618e-06,1.6904251723288375e-05,4.682613376779478e-05,4.9805830301101983e-05,4.92674715263575e-05,3.903867492633173e-06,9.250781660214347e-08,5.342812330473041e-06,4.82874148649928e-06,3.0904175038157005e-06,1.4676390054628144e-06,1.0130758229668128e-06,1.8096848206514179e-06,3.800606202722043e-06,3.3865898842284215e-07,6.438715108229854e-07,1.4404423767418422e-06,2.714429772951522e-07,6.906351258208938e-07,0.0,0.00046177098035098135,0.001428972833772763,0.001380638754994442,0.0014693387224011699,0.0005469569062497309,0.000976820057573701,0.0013302565518568143,0.0011430063487888522,0.002526686403854537,0.0012073646357515756,0.0019726784184107104,0.002201826534200761,0.0021404718217620166,0.0013419423396885716,0.0005215482731380827,0.0010410882480416982,0.0012249853261950055,0.00048206120232059506,0.00015902222228864524,0.0002756368577689333,0.0002898394701613573,0.0002458604849263429,0.0003752841794652524,0.000502187463543937,0.00042390001370446584,0.0003782631778096208,0.00045715418248430597,0.00028004960054891424,0.00043660049595750324,0.0003776265685919749,0.0026302286476464214,0.00511571174415339,0.013924395273882484,0.01068981905382954,0.015578890903948288,0.0024350981400872124,0.0006305317017079961,0.0005472643503152323,0.0003922451022479826,0.0002691974489453533,0.00013663516277541302,9.422314642966e-05,0.0005595675104967469,0.0007878670386628147,0.00036631682254021676,0.00021834128555592937,0.00018173402841059128,0.0005552606917394627,0.0004769384636200733,0.0
ARE_H53,8.417842013469694e-09,0.0,0.0,0.0,6.92549881042498e-08,0.0,6.24952001454317e-08,1.6744036954491414e-08,0.0,8.217086214654615e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333561162633454e-08,0.0,0.0,0.0,1.7458468137440188e-08,0.0,0.0,1.1525504876181788e-07,2.2242436478011015e-07,4.557287957936232e-07,9.738570170606532e-07,6.89744601369005e-07,1.3778355856352372e-06,0.0,1.2720981739221528e-07,1.3929061980286385e-07,7.726043759539251e-08,2.0966271506611636e-07,1.0663956031229608e-07,1.856086995539916e-07,1.2065416516577915e-07,2.1322973345141908e-07,4.711254957241356e-08,4.9670426784201464e-08,0.0,9.866216083155626e-08,0.0,0.0003635473773628101,0.0005656434045883125,0.00030837968777734913,0.0005544372148018839,0.00026922183260651383,0.00026443913064055674,0.0002842086552668577,0.0005014112750448781,0.0009524240245558472,0.0013552146708511082,0.0007298300908743386,0.0013965054737373663,0.0003169452427220391,0.0007014798342610907,0.000461162486601854,0.000648069078962554,0.0002757732096169391,9.21902287341366e-05,1.9666746346602963e-05,0.00010055187580276917,5.5103283584864254e-05,8.418645938769451e-05,0.00019033181340725083,0.00010973122534095827,0.00018438889706610292,8.433094801352918e-05,0.0003415381035983595,0.0004535410946480923,0.00092929820386818,0.00017836347186272317,0.0027864336528495566,0.0006865514358813568,0.00046006890081311106,0.0006148736798831452,0.002596215300386444,0.04950223704365216,0.002229566283421502,0.004546020706989338,0.0020553016126029053,0.0010492510689779201,0.0030414911971948437,0.0004670248993703861,0.0022567645488488185,0.0018886849638742398,0.002279522499693924,0.0013195325650104644,0.0006446292487196013,0.0026719204400538583,0.002515080737168982,0.0
ARE_I,4.2089210067348464e-08,0.0,5.2944250974385986e-08,0.0,1.4328618228465476e-08,0.0,7.142308588049336e-08,0.0,3.077798402788831e-08,2.4651258643963843e-07,0.0,0.0,0.0,9.49146261920328e-08,2.767353311594851e-07,4.2552213693812995e-07,0.0,0.0,0.0,3.89428571984898e-07,1.2227459107097136e-07,2.506278226958532e-07,3.3550888477853233e-07,4.400136697580072e-07,0.0,0.0,0.0,3.4916936274880376e-08,0.0,3.2590942356261745e-08,2.113009227299995e-07,1.4828290985340678e-07,1.139321989484058e-07,2.0868364651299712e-07,2.9560482915814494e-07,0.0,3.083593886738116e-08,2.5441963478443056e-07,1.3929061980286385e-07,7.726043759539251e-08,1.0483135753305818e-07,1.9550586057254284e-07,1.3920652466549367e-07,1.2065416516577915e-07,5.01717019885692e-08,4.711254957241356e-08,9.934085356840293e-08,2.714429772951522e-07,1.9732432166311253e-07,0.0,9.874880557944364e-05,0.0001819680746323238,0.00011177080386689946,0.00010544864269070431,8.986278831134836e-05,0.0001683826666981304,8.808193600434598e-05,0.0001750545150782632,0.0003099659805766067,0.00029596030979555196,0.00021835912881863743,0.0002187974733182405,0.00016240616482534934,0.00017975479043636264,0.00020700520877849516,0.00020170040375382502,9.783296117772112e-05,5.814423460103637e-05,2.3004502622145207e-05,4.978798259028379e-05,5.868404664412326e-05,4.539949744236749e-05,7.999509115754117e-05,8.598697999493012e-05,8.75868396884377e-05,5.1675134101907255e-05,9.768713871966647e-05,7.549755654700657e-05,0.000135454243496687,0.00010603847222420127,0.0003108538982805092,0.0002795440778131314,0.00022264697096474964,0.0006288470548917736,0.0003833661645298937,0.00015606047215456652,0.0011676631015464544,0.00035404593430699217,0.00014889823686580256,0.0001961388266607922,0.0002441026172114415,8.504465760139746e-05,0.0004451833051599795,0.000510044811589423,0.00035960596423534146,0.0006347895064280263,0.00041032825547091906,0.00097193334367096,0.0006498914255805304,0.0
ARE_J58T60,9.259626214816663e-08,1.2193150229609212e-07,0.0,0.0,2.1492927342698215e-06,0.0,1.5266684606955456e-06,1.6744036954491414e-08,2.462238722231065e-07,1.0682212079050998e-06,0.0,1.005048862963095e-05,0.0,5.694877571521967e-07,1.9371473181163954e-06,1.2765664108143897e-06,0.0,0.0,0.0,0.0,1.2227459107097136e-07,2.506278226958532e-07,1.6775444238926616e-07,2.200068348790036e-07,0.0,0.0,2.979612596729398e-07,6.983387254976075e-08,3.284852739230487e-07,3.2590942356261745e-08,1.1429459002213608e-06,5.931316394136271e-07,5.69660994742029e-07,8.347345860519885e-07,6.89744601369005e-07,2.2963926427253956e-06,1.2026016158278652e-06,2.3661026034952036e-05,3.900137354480188e-06,2.3178131278617755e-06,2.4897447414101317e-06,5.9184955973324335e-06,1.1136521973239496e-05,3.6196249549733744e-06,2.132297334514191e-06,1.1935179225011437e-06,1.4404423767418422e-06,1.628657863770913e-05,6.906351258208938e-07,0.0,0.00023515142142705028,0.0005156960850252022,0.0002870860030045136,0.0003260815448690342,0.00024840145309054624,0.00024326356264379255,0.00041812727792057036,0.00043951348324292516,0.0029911723934191083,0.0016747888953365451,0.0010599798100004805,0.0031258244244582118,0.0005466494532630568,0.0010859844654993911,0.0011469645474268793,0.000895223094829917,0.00043231202313931047,0.00013400549559409943,3.346612676936716e-05,0.0001189783916185752,0.00013000499853676163,0.0001642770945496102,0.0002758805066843407,0.00025655313458845726,0.00029328064370578224,0.00023158115653076954,0.0004883874196614281,0.0003155561933800665,0.0006232092397444164,0.00018834355513650444,0.002685241904328642,0.0005169085031754053,0.0004938238521565242,0.0008892100793019689,0.0010203744490818118,0.0014000578123245224,0.005379926217457938,0.08692280374724193,0.009989211656955078,0.0033554276055342202,0.0022891592053941694,0.0006807166044348475,0.014132796700258618,0.0031438258257666623,0.0019046028130011606,0.006798114626477004,0.0007285760735135031,0.018063197766777984,0.004815406397987125,0.0
ARE_J61,4.37727784700424e-07,9.75452018368737e-07,3.706097568207019e-07,0.0,3.835293479152593e-06,0.0,4.071115895188121e-06,3.348807390898283e-08,2.462238722231065e-07,3.0403218994222077e-06,0.0,2.5126221574077376e-06,2.2002679002189946e-08,1.8033778976486232e-06,5.257971292030217e-06,5.531787780195689e-06,0.0,5.0637603382997e-07,0.0,1.1682857159546939e-06,1.5895696839226275e-06,1.7543947588709721e-06,1.5097899815033954e-06,1.5400478441530252e-06,2.1138610094109094e-06,3.7199197985291434e-06,8.938837790188193e-07,3.1425242647392336e-07,8.212131848076217e-07,2.444320676719631e-08,1.4109138885925874e-05,3.7070727463351697e-06,4.557287957936232e-06,5.982264533372585e-06,3.9413977221086e-06,1.1481963213626978e-06,3.083593886738116e-07,4.197923973943104e-06,2.5165171977717403e-05,3.785761442174233e-06,1.7113719117271746e-05,3.590198530513968e-06,8.8164132288146e-06,3.378316624641816e-06,3.8130493511312593e-06,1.1636799744386151e-05,1.4056730779929013e-05,3.8002016821321304e-06,3.551837789936025e-06,0.0,2.5874266435338866e-05,3.612190150804143e-05,2.6259405727765536e-05,3.241097743785185e-05,1.8812127784232508e-05,2.181897220756848e-05,2.657296708679268e-05,3.6894057913863534e-05,7.511531170564983e-05,7.292366084154652e-05,5.009301538000628e-05,7.921226462855274e-05,4.151654811315574e-05,4.6950755274054374e-05,5.190222694392507e-05,5.109353641071417e-05,2.696064370291181e-05,1.7543519060657528e-05,7.821309481494509e-06,1.6474694571402877e-05,0.00018676990333576834,5.112378190249209e-05,5.495550529448885e-05,5.428364587278237e-05,7.49053474555558e-05,3.2177340447715396e-05,4.682571879723091e-05,3.080928885600852e-05,5.110319186465919e-05,5.000394565498743e-05,9.684253863037486e-05,3.7456277618704726e-05,3.3611597926043036e-05,4.579910811142156e-05,7.97705697547443e-05,0.0005903765249544313,0.00011901177526577907,0.0005931598971283831,0.0004012897149952857,0.00013349035466324815,7.480829365444666e-05,3.521364492948768e-05,0.0001744789716081311,9.918899258498077e-05,7.771510060216473e-05,7.667975642943054e-05,5.9766609294791e-05,0.00021254749691313802,0.00010668740892840843,0.0
ARE_J62_63,5.0507052080818153e-08,0.0,5.2944250974385986e-08,0.0,7.419836139307039e-06,0.0,3.317602339148917e-05,1.0046422172694848e-07,3.077798402788831e-08,2.4651258643963843e-07,0.0,0.0,0.0,9.49146261920328e-08,2.767353311594851e-07,4.2552213693812995e-07,0.0,0.0,0.0,3.89428571984898e-07,1.2227459107097136e-07,2.506278226958532e-07,3.3550888477853233e-07,3.666780581316727e-07,0.0,0.0,0.0,6.983387254976075e-08,0.0,8.147735589065436e-08,2.7853303450772657e-07,2.9656581970681357e-07,2.278643978968116e-07,4.1736729302599424e-07,2.9560482915814494e-07,2.2963926427253956e-07,3.083593886738116e-08,2.2706952404510426e-05,3.3197597719682554e-05,0.00011859477170892751,0.00013856084681931964,3.1991868093688827e-07,1.081170674902001e-05,1.0919201947503013e-05,1.1025231511988083e-05,2.575486043291942e-06,1.9868170713680585e-07,9.229061228035174e-06,6.906351258208938e-07,0.0,7.224215235053188e-05,8.75077038745694e-05,6.808929241590486e-05,8.100690431868675e-05,4.825369306686998e-05,6.169110962417454e-05,8.427851830211734e-05,0.00011196769087373276,0.0002734040749469363,0.00025467273207471357,0.00017406839321237703,0.00027226629643154734,0.00015387895794379466,0.00016308776607055556,0.0001842076282261436,0.0001688008453536309,0.00010679452725361855,7.013551905788141e-05,3.2159807563682296e-05,5.3195399338987606e-05,0.00036442235004633435,0.00011750821009199739,0.00013804668125735336,0.00013368608724234333,0.0001766954584448212,0.00010047942742037521,0.00012725009767989762,6.977178574502946e-05,0.000107610871222368,8.519341008952632e-05,0.000256424554148336,0.00011066434750375744,0.00011382261339186026,0.00016405323139460446,0.00015949193638242323,0.00016107756306772724,0.00020656154646733,0.0009040643973086254,0.0004450313335404324,0.0006855523048963695,0.00021250758932980134,4.994673349987062e-05,0.0003890504683561904,0.0002463782618818178,0.00015665592326681203,0.00028067783850811213,0.00013680059875743845,0.0003694044066036562,0.00022336526028973833,0.0
